Date,vix,uvxy,prev_vix,trade_counter,sell_amount,cumulative_sell_amount,available_capital_to_trade,units_traded,cumulative_units_traded,buy_back_amount,total_demat_capital,profit
02/01/19,27.54,43000.0,27.54,1.0,10000.0,10000.0,790000.0,0.23255813953488372,0.23255813953488372,,,
02/01/19,28.53,43240.0,28.53,2.0,20000.0,30000.0,770000.0,0.46253469010175763,0.6950928296366413,,,
02/01/19,23.05,38715.0,,,,,,,0.6950928296366413,,,
02/01/19,23.22,38960.0,,,,,,,0.6950928296366413,,,
03/01/19,25.68,40155.0,,,,,,,0.6950928296366413,,,
03/01/19,26.6,42977.5,,,,,,,0.6950928296366413,,,
03/01/19,24.05,39950.0,,,,,,,0.6950928296366413,,,
03/01/19,25.45,41650.0,,,,,,,0.6950928296366413,,,
04/01/19,24.36,39125.0,,,,,,,0.6950928296366413,,,
04/01/19,24.48,39605.0,,,,,,,0.6950928296366413,,,
04/01/19,21.19,36591.5,,,,,,,0.6950928296366413,,,
04/01/19,21.38,36770.0,,,,,,,0.6950928296366413,,,
07/01/19,22.06,36200.0,,,,,,,0.6950928296366413,,,
07/01/19,22.71,37050.0,,,,,,,0.6950928296366413,,,
07/01/19,20.91,34792.7,,,,,,,0.6950928296366413,,,
07/01/19,21.4,35475.0,,,,,,,0.6950928296366413,,,
08/01/19,20.96,34569.9,,,,,,,0.6950928296366413,,,
08/01/19,22.03,36375.0,,,,,,,0.6950928296366413,,,
08/01/19,20.09,34240.0,,,,,,,0.6950928296366413,,,
08/01/19,20.47,34400.0,,,,,,,0.6950928296366413,,,
09/01/19,20.44,33960.0,,,,,,,0.6950928296366413,,,
09/01/19,22.8,34375.0,,,,,,,0.6950928296366413,,,
09/01/19,19.48,32570.0,,,,,,,0.6950928296366413,,,
09/01/19,19.98,33260.0,,,,,,,0.6950928296366413,,,
10/01/19,20.98,34050.0,,,,,,,0.6950928296366413,,,
10/01/19,21.32,34709.95,,,,,,,0.6950928296366413,,,
10/01/19,19.29,32665.0,,,,,,,0.6950928296366413,,,
10/01/19,19.5,32710.0,,,,,,,0.6950928296366413,,,
11/01/19,19.68,33430.0,,,,,,,0.6950928296366413,,,
11/01/19,20.16,33515.0,,,,,,,0.6950928296366413,,,
11/01/19,18.12,31025.0,18.12,0.0,-30000.0,,800000.0,,,21565.255039476797,1008434.7449605232,8434.74496052321
11/01/19,18.19,31025.0,,,,,,,,,,
14/01/19,19.84,32350.0,,,,,,,0.0,,,
14/01/19,20.27,32409.5,20.27,1.0,10000.0,10000.0,790000.0,0.3085515049599654,0.3085515049599654,,,
14/01/19,18.7,30485.0,18.7,0.0,-10000.0,,800000.0,,,9406.192628704546,1009028.5523318186,9028.552331818617
14/01/19,19.07,31180.0,,,,,,,0.0,,,
15/01/19,18.53,30990.0,,,,,,,,,,
15/01/19,19.2,30990.0,,,,,,,0.0,,,
15/01/19,17.98,29060.0,,,,,,,,,,
15/01/19,18.6,29130.0,,,,,,,,,,
16/01/19,18.08,28705.0,,,,,,,,,,
16/01/19,19.04,29975.0,,,,,,,0.0,,,
16/01/19,17.76,28515.0,,,,,,,,,,
16/01/19,19.04,29920.0,,,,,,,0.0,,,
17/01/19,19.51,30310.0,,,,,,,0.0,,,
17/01/19,19.72,30370.0,,,,,,,0.0,,,
17/01/19,17.85,28825.0,,,,,,,,,,
17/01/19,18.06,29485.0,,,,,,,,,,
18/01/19,17.8,28250.0,,,,,,,,,,
18/01/19,18.18,28925.0,,,,,,,,,,
18/01/19,17.17,27580.0,,,,,,,,,,
18/01/19,17.8,28425.0,,,,,,,,,,
22/01/19,18.53,28920.0,,,,,,,,,,
22/01/19,21.15,32800.0,21.15,1.0,10000.0,10000.0,790000.0,0.3048780487804878,0.3048780487804878,,,
22/01/19,18.2,28790.0,18.2,0.0,-10000.0,,800000.0,,,8777.439024390244,1010251.1133074284,10251.11330742843
22/01/19,20.8,32250.0,20.8,1.0,10000.0,10000.0,790000.0,0.31007751937984496,0.31007751937984496,,,
23/01/19,20.85,31330.0,,,,,,,0.31007751937984496,,,
23/01/19,22.02,34760.0,22.02,2.0,20000.0,30000.0,770000.0,0.5753739930955121,0.885451512475357,,,
23/01/19,19.47,31260.0,,,,,,,0.885451512475357,,,
23/01/19,19.52,31750.0,,,,,,,0.885451512475357,,,
24/01/19,19.69,31900.0,,,,,,,0.885451512475357,,,
24/01/19,20.25,32525.0,,,,,,,0.885451512475357,,,
24/01/19,18.63,30075.0,18.63,0.0,-30000.0,,800000.0,,,26629.95423769636,1013621.1590697321,13621.159069732064
24/01/19,18.89,30230.0,,,,,,,,,,
25/01/19,18.43,29170.0,,,,,,,,,,
25/01/19,18.46,29490.0,,,,,,,,,,
25/01/19,17.31,28335.0,,,,,,,,,,
25/01/19,17.42,28485.0,,,,,,,,,,
28/01/19,18.56,30060.0,,,,,,,,,,
28/01/19,20.42,31640.0,20.42,1.0,10000.0,10000.0,790000.0,0.31605562579013907,0.31605562579013907,,,
28/01/19,18.42,29991.9,18.42,0.0,-10000.0,,800000.0,,,9479.108723135272,1014142.0503465967,14142.050346596749
28/01/19,18.87,30305.0,,,,,,,,,,
29/01/19,19.45,29685.0,,,,,,,0.0,,,
29/01/19,19.93,30846.2,,,,,,,0.0,,,
29/01/19,18.42,29335.0,,,,,,,,,,
29/01/19,19.13,30070.0,,,,,,,0.0,,,
30/01/19,19.15,29431.95,,,,,,,0.0,,,
30/01/19,19.31,30175.0,,,,,,,0.0,,,
30/01/19,17.54,28059.6,,,,,,,,,,
30/01/19,17.66,28140.0,,,,,,,,,,
31/01/19,17.39,28065.0,,,,,,,,,,
31/01/19,17.72,28070.0,,,,,,,,,,
31/01/19,16.54,26380.0,,,,,,,,,,
31/01/19,16.57,26445.0,,,,,,,,,,
01/02/19,16.63,26290.0,,,,,,,,,,
01/02/19,16.83,26620.0,,,,,,,,,,
01/02/19,16.08,25775.0,,,,,,,,,,
01/02/19,16.14,26015.0,,,,,,,,,,
04/02/19,16.72,25835.0,,,,,,,,,,
04/02/19,16.73,26109.95,,,,,,,,,,
04/02/19,15.6,24602.3,,,,,,,,,,
04/02/19,15.73,24770.0,,,,,,,,,,
05/02/19,15.79,24470.0,,,,,,,,,,
05/02/19,15.94,24760.0,,,,,,,,,,
05/02/19,15.04,23640.0,,,,,,,,,,
05/02/19,15.57,24505.0,,,,,,,,,,
06/02/19,15.44,24225.0,,,,,,,,,,
06/02/19,15.87,24695.0,,,,,,,,,,
06/02/19,15.09,23810.0,,,,,,,,,,
06/02/19,15.38,24225.0,,,,,,,,,,
07/02/19,15.66,25375.0,,,,,,,,,,
07/02/19,17.89,26980.0,,,,,,,,,,
07/02/19,15.51,24815.0,,,,,,,,,,
07/02/19,16.37,25465.0,,,,,,,,,,
08/02/19,16.81,26360.0,,,,,,,,,,
08/02/19,17.63,26735.0,,,,,,,,,,
08/02/19,15.62,24980.0,,,,,,,,,,
08/02/19,15.72,25000.0,,,,,,,,,,
11/02/19,16.17,24520.0,,,,,,,,,,
11/02/19,16.5,25185.0,,,,,,,,,,
11/02/19,15.34,24250.0,,,,,,,,,,
11/02/19,15.97,24635.0,,,,,,,,,,
12/02/19,15.23,23750.0,,,,,,,,,,
12/02/19,15.65,24195.0,,,,,,,,,,
12/02/19,14.95,23515.0,,,,,,,,,,
12/02/19,15.43,23970.0,,,,,,,,,,
13/02/19,15.46,23680.0,,,,,,,,,,
13/02/19,15.91,24265.0,,,,,,,,,,
13/02/19,15.0,23500.0,,,,,,,,,,
13/02/19,15.65,23845.0,,,,,,,,,,
14/02/19,15.61,24705.0,,,,,,,,,,
14/02/19,17.27,25340.0,,,,,,,,,,
14/02/19,15.3,23820.0,,,,,,,,,,
14/02/19,16.22,24430.0,,,,,,,,,,
15/02/19,16.82,23775.0,,,,,,,,,,
15/02/19,16.82,24050.0,,,,,,,,,,
15/02/19,14.79,23175.0,,,,,,,,,,
15/02/19,14.91,23245.0,,,,,,,,,,
19/02/19,15.65,23865.0,,,,,,,,,,
19/02/19,16.16,23945.0,,,,,,,,,,
19/02/19,14.64,22850.0,,,,,,,,,,
19/02/19,14.88,23265.0,,,,,,,,,,
20/02/19,14.92,23030.0,,,,,,,,,,
20/02/19,15.19,23070.0,,,,,,,,,,
20/02/19,13.99,21895.0,,,,,,,,,,
20/02/19,14.02,21960.0,,,,,,,,,,
21/02/19,14.0,22060.0,,,,,,,,,,
21/02/19,15.17,22850.0,,,,,,,,,,
21/02/19,13.85,21475.0,,,,,,,,,,
21/02/19,14.46,22310.0,,,,,,,,,,
22/02/19,14.46,21770.0,,,,,,,,,,
22/02/19,14.47,21870.0,,,,,,,,,,
22/02/19,13.51,21000.0,,,,,,,,,,
22/02/19,13.51,21065.0,,,,,,,,,,
25/02/19,13.91,20280.0,,,,,,,,,,
25/02/19,14.9,21660.0,,,,,,,,,,
25/02/19,13.44,20000.0,,,,,,,,,,
25/02/19,14.85,21620.0,,,,,,,,,,
26/02/19,15.16,22095.0,,,,,,,,,,
26/02/19,15.28,22314.95,,,,,,,,,,
26/02/19,14.52,21380.0,,,,,,,,,,
26/02/19,15.17,21900.0,,,,,,,,,,
27/02/19,15.53,22240.0,,,,,,,,,,
27/02/19,16.17,23130.0,,,,,,,,,,
27/02/19,14.7,21670.0,,,,,,,,,,
27/02/19,14.7,21950.0,,,,,,,,,,
28/02/19,15.17,22000.0,,,,,,,,,,
28/02/19,15.24,22067.0,,,,,,,,,,
28/02/19,14.39,21297.55,,,,,,,,,,
28/02/19,14.78,21870.0,,,,,,,,,,
01/03/19,14.57,21080.0,,,,,,,,,,
01/03/19,14.84,21680.0,,,,,,,,,,
01/03/19,13.41,20415.0,,,,,,,,,,
01/03/19,13.57,20440.0,,,,,,,,,,
04/03/19,13.77,20050.0,,,,,,,,,,
04/03/19,16.98,22788.45,,,,,,,,,,
04/03/19,13.38,19690.0,,,,,,,,,,
04/03/19,14.63,21190.0,,,,,,,,,,
05/03/19,14.52,21045.0,,,,,,,,,,
05/03/19,15.39,21850.0,,,,,,,,,,
05/03/19,14.26,20945.0,,,,,,,,,,
05/03/19,14.74,21335.0,,,,,,,,,,
06/03/19,14.91,21325.0,,,,,,,,,,
06/03/19,16.11,22495.0,,,,,,,,,,
06/03/19,14.74,21325.0,,,,,,,,,,
06/03/19,15.74,22235.0,,,,,,,,,,
07/03/19,16.33,22675.0,,,,,,,,,,
07/03/19,17.81,24245.0,,,,,,,,,,
07/03/19,15.54,22635.0,,,,,,,,,,
07/03/19,16.59,23545.0,,,,,,,,,,
08/03/19,17.38,24690.0,,,,,,,,,,
08/03/19,18.33,25250.0,,,,,,,,,,
08/03/19,16.02,23750.0,,,,,,,,,,
08/03/19,16.05,23770.0,,,,,,,,,,
11/03/19,16.28,23100.0,,,,,,,,,,
11/03/19,16.43,23110.0,,,,,,,,,,
11/03/19,14.33,21100.0,,,,,,,,,,
11/03/19,14.33,21200.0,,,,,,,,,,
12/03/19,13.97,20870.0,,,,,,,,,,
12/03/19,14.7,21030.0,,,,,,,,,,
12/03/19,13.61,20280.0,,,,,,,,,,
12/03/19,13.77,20290.0,,,,,,,,,,
13/03/19,14.0,20115.0,,,,,,,,,,
13/03/19,14.05,20284.5,,,,,,,,,,
13/03/19,13.25,19730.0,,,,,,,,,,
13/03/19,13.41,19985.0,,,,,,,,,,
14/03/19,13.35,19995.0,,,,,,,,,,
14/03/19,13.84,20070.0,,,,,,,,,,
14/03/19,13.16,19405.0,,,,,,,,,,
14/03/19,13.5,19500.0,,,,,,,,,,
15/03/19,13.21,19335.0,,,,,,,,,,
15/03/19,13.28,19445.5,,,,,,,,,,
15/03/19,12.5,18565.0,,,,,,,,,,
15/03/19,12.88,18895.0,,,,,,,,,,
18/03/19,13.13,19155.0,,,,,,,,,,
18/03/19,13.8,19595.0,,,,,,,,,,
18/03/19,13.0,18765.0,,,,,,,,,,
18/03/19,13.1,18990.0,,,,,,,,,,
19/03/19,12.89,18535.0,,,,,,,,,,
19/03/19,13.77,19650.0,,,,,,,,,,
19/03/19,12.37,18460.0,,,,,,,,,,
19/03/19,13.56,19220.0,,,,,,,,,,
20/03/19,13.54,19210.0,,,,,,,,,,
20/03/19,14.3,19850.0,,,,,,,,,,
20/03/19,13.05,18580.0,,,,,,,,,,
20/03/19,13.91,19480.0,,,,,,,,,,
21/03/19,14.11,19890.0,,,,,,,,,,
21/03/19,14.56,19924.7,,,,,,,,,,
21/03/19,13.26,18765.0,,,,,,,,,,
21/03/19,13.63,19070.0,,,,,,,,,,
22/03/19,13.77,19710.0,,,,,,,,,,
22/03/19,17.52,22590.0,,,,,,,,,,
22/03/19,13.62,19410.0,,,,,,,,,,
22/03/19,16.48,22395.0,,,,,,,,,,
25/03/19,17.76,22350.0,,,,,,,,,,
25/03/19,17.85,23355.0,,,,,,,,,,
25/03/19,16.26,21735.0,,,,,,,,,,
25/03/19,16.33,22435.0,,,,,,,,,,
26/03/19,16.22,21150.0,,,,,,,,,,
26/03/19,16.3,21510.0,,,,,,,,,,
26/03/19,14.67,20450.0,,,,,,,,,,
26/03/19,14.68,20650.0,,,,,,,,,,
27/03/19,14.52,20555.0,,,,,,,,,,
27/03/19,16.71,22375.0,,,,,,,,,,
27/03/19,14.51,20355.0,,,,,,,,,,
27/03/19,15.15,21090.0,,,,,,,,,,
28/03/19,15.38,20890.0,,,,,,,,,,
28/03/19,15.62,21330.0,,,,,,,,,,
28/03/19,14.41,20330.0,,,,,,,,,,
28/03/19,14.43,20420.0,,,,,,,,,,
29/03/19,14.19,19860.0,,,,,,,,,,
29/03/19,14.43,20020.0,,,,,,,,,,
29/03/19,13.64,19375.0,,,,,,,,,,
29/03/19,13.71,19450.0,,,,,,,,,,
01/04/19,13.9,19180.0,,,,,,,,,,
01/04/19,14.01,19390.0,,,,,,,,,,
01/04/19,13.32,18855.0,,,,,,,,,,
01/04/19,13.4,18925.0,,,,,,,,,,
02/04/19,13.62,19025.0,,,,,,,,,,
02/04/19,13.68,19192.5,,,,,,,,,,
02/04/19,13.13,18755.0,,,,,,,,,,
02/04/19,13.36,18860.0,,,,,,,,,,
03/04/19,13.06,18390.0,,,,,,,,,,
03/04/19,14.27,19480.0,,,,,,,,,,
03/04/19,12.85,18340.0,,,,,,,,,,
03/04/19,13.74,19055.0,,,,,,,,,,
04/04/19,13.84,18905.0,,,,,,,,,,
04/04/19,14.03,19285.0,,,,,,,,,,
04/04/19,13.4,18600.0,,,,,,,,,,
04/04/19,13.58,18815.0,,,,,,,,,,
05/04/19,13.46,18465.0,,,,,,,,,,
05/04/19,13.47,18635.0,,,,,,,,,,
05/04/19,12.17,18200.0,,,,,,,,,,
05/04/19,12.82,18215.0,,,,,,,,,,
08/04/19,13.55,18310.0,,,,,,,,,,
08/04/19,13.77,18483.15,,,,,,,,,,
08/04/19,13.1,18025.0,,,,,,,,,,
08/04/19,13.18,18085.0,,,,,,,,,,
09/04/19,13.46,18485.0,,,,,,,,,,
09/04/19,14.39,19205.0,,,,,,,,,,
09/04/19,13.31,18290.0,,,,,,,,,,
09/04/19,14.28,19035.0,,,,,,,,,,
10/04/19,14.09,18770.0,,,,,,,,,,
10/04/19,14.29,19000.0,,,,,,,,,,
10/04/19,13.27,18215.0,,,,,,,,,,
10/04/19,13.3,18270.0,,,,,,,,,,
11/04/19,13.37,17880.0,,,,,,,,,,
11/04/19,13.58,18070.0,,,,,,,,,,
11/04/19,12.91,17630.0,,,,,,,,,,
11/04/19,13.02,17700.0,,,,,,,,,,
12/04/19,12.96,17135.0,,,,,,,,,,
12/04/19,12.96,17200.0,,,,,,,,,,
12/04/19,11.95,16415.0,,,,,,,,,,
12/04/19,12.01,16485.0,,,,,,,,,,
15/04/19,12.46,16100.0,,,,,,,,,,
15/04/19,13.14,17150.0,,,,,,,,,,
15/04/19,12.24,16072.5,,,,,,,,,,
15/04/19,12.32,16165.0,,,,,,,,,,
16/04/19,12.26,16025.0,,,,,,,,,,
16/04/19,12.47,16165.0,,,,,,,,,,
16/04/19,11.85,15725.0,,,,,,,,,,
16/04/19,12.18,15990.0,,,,,,,,,,
17/04/19,12.12,15570.0,,,,,,,,,,
17/04/19,13.02,16580.0,,,,,,,,,,
17/04/19,11.03,15560.0,,,,,,,,,,
17/04/19,12.6,16135.0,,,,,,,,,,
18/04/19,12.8,16120.0,,,,,,,,,,
18/04/19,13.12,16560.0,,,,,,,,,,
18/04/19,12.02,15740.0,,,,,,,,,,
18/04/19,12.09,15780.0,,,,,,,,,,
22/04/19,13.21,16050.0,,,,,,,,,,
22/04/19,13.36,16220.0,,,,,,,,,,
22/04/19,12.38,15525.0,,,,,,,,,,
22/04/19,12.42,15540.0,,,,,,,,,,
23/04/19,12.66,15410.0,,,,,,,,,,
23/04/19,12.69,15530.0,,,,,,,,,,
23/04/19,12.08,15190.0,,,,,,,,,,
23/04/19,12.28,15375.0,,,,,,,,,,
24/04/19,12.53,15375.0,,,,,,,,,,
24/04/19,13.23,15930.0,,,,,,,,,,
24/04/19,12.26,15335.0,,,,,,,,,,
24/04/19,13.14,15900.0,,,,,,,,,,
25/04/19,13.29,16185.0,,,,,,,,,,
25/04/19,14.3,17095.0,,,,,,,,,,
25/04/19,12.81,15905.0,,,,,,,,,,
25/04/19,13.25,16350.0,,,,,,,,,,
26/04/19,13.44,16155.0,,,,,,,,,,
26/04/19,13.62,16530.0,,,,,,,,,,
26/04/19,12.49,15540.0,,,,,,,,,,
26/04/19,12.73,15540.0,,,,,,,,,,
29/04/19,13.04,15725.0,,,,,,,,,,
29/04/19,13.27,15940.0,,,,,,,,,,
29/04/19,12.65,15505.0,,,,,,,,,,
29/04/19,13.11,15910.0,,,,,,,,,,
30/04/19,13.11,15850.0,,,,,,,,,,
30/04/19,14.05,16590.0,,,,,,,,,,
30/04/19,12.88,15755.0,,,,,,,,,,
30/04/19,13.12,15895.0,,,,,,,,,,
01/05/19,12.86,15660.0,,,,,,,,,,
01/05/19,14.83,16816.9,,,,,,,,,,
01/05/19,12.74,15515.0,,,,,,,,,,
01/05/19,14.8,16795.0,,,,,,,,,,
02/05/19,14.35,16565.0,,,,,,,,,,
02/05/19,15.92,17850.0,,,,,,,,,,
02/05/19,13.8,16440.0,,,,,,,,,,
02/05/19,14.42,16855.0,,,,,,,,,,
03/05/19,14.11,16195.0,,,,,,,,,,
03/05/19,14.15,16240.0,,,,,,,,,,
03/05/19,12.8,15535.0,,,,,,,,,,
03/05/19,12.87,15670.0,,,,,,,,,,
06/05/19,12.89,18000.0,,,,,,,,,,
06/05/19,18.8,18235.0,,,,,,,,,,
06/05/19,12.89,16790.0,,,,,,,,,,
06/05/19,15.44,16940.0,,,,,,,,,,
07/05/19,15.9,18435.0,,,,,,,,,,
07/05/19,21.84,21940.0,21.84,1.0,10000.0,10000.0,790000.0,0.45578851412944393,0.45578851412944393,,,
07/05/19,15.8,18205.0,15.8,0.0,-10000.0,,800000.0,,,8297.629899726528,1015844.4204468703,15844.420446870266
07/05/19,19.32,21160.0,,,,,,,0.0,,,
08/05/19,18.95,20920.0,,,,,,,,,,
08/05/19,21.74,21520.0,21.74,1.0,10000.0,10000.0,790000.0,0.4646840148698885,0.4646840148698885,,,
08/05/19,18.29,19587.5,18.29,0.0,-10000.0,,800000.0,,,9101.99814126394,1016742.4223056063,16742.422305606306
08/05/19,19.4,20645.0,,,,,,,0.0,,,
09/05/19,21.4,22335.0,21.4,1.0,10000.0,10000.0,790000.0,0.4477277815088426,0.4477277815088426,,,
09/05/19,23.38,23270.0,23.38,2.0,20000.0,30000.0,770000.0,0.8594757198109153,1.307203501319758,,,
09/05/19,18.87,20425.0,18.87,0.0,-30000.0,,800000.0,,,26699.631514456058,1020042.7907911503,20042.7907911503
09/05/19,19.1,20565.0,,,,,,,0.0,,,
10/05/19,18.79,20845.0,,,,,,,,,,
10/05/19,20.19,21595.0,20.19,1.0,10000.0,10000.0,790000.0,0.46307015512850197,0.46307015512850197,,,
10/05/19,15.57,18180.0,15.57,0.0,-10000.0,,800000.0,,,8418.615420236165,1021624.1753709142,21624.175370914163
10/05/19,16.04,18220.0,,,,,,,,,,
13/05/19,18.62,21590.0,,,,,,,,,,
13/05/19,21.32,22400.0,21.32,1.0,10000.0,10000.0,790000.0,0.44642857142857145,0.44642857142857145,,,
13/05/19,18.35,20680.0,18.35,0.0,-10000.0,,800000.0,,,9232.142857142857,1022392.0325137713,22392.032513771323
13/05/19,20.55,22125.0,20.55,1.0,10000.0,10000.0,790000.0,0.4519774011299435,0.4519774011299435,,,
14/05/19,19.4,20990.0,,,,,,,0.4519774011299435,,,
14/05/19,19.65,21200.0,,,,,,,0.4519774011299435,,,
14/05/19,17.45,19965.0,17.45,0.0,-10000.0,,800000.0,,,9023.728813559323,1023368.303700212,23368.30370021204
14/05/19,18.06,20400.0,,,,,,,,,,
15/05/19,17.57,21275.0,,,,,,,,,,
15/05/19,19.15,21465.0,,,,,,,0.0,,,
15/05/19,16.41,19025.0,,,,,,,,,,
15/05/19,16.44,19130.0,,,,,,,,,,
16/05/19,16.69,18900.0,,,,,,,,,,
16/05/19,17.13,18900.0,,,,,,,,,,
16/05/19,15.16,17685.0,,,,,,,,,,
16/05/19,15.29,17965.0,,,,,,,,,,
17/05/19,15.89,18978.1,,,,,,,,,,
17/05/19,16.81,18990.0,,,,,,,,,,
17/05/19,14.86,17560.0,,,,,,,,,,
17/05/19,15.96,18270.0,,,,,,,,,,
20/05/19,15.88,19010.0,,,,,,,,,,
20/05/19,17.63,19515.0,,,,,,,,,,
20/05/19,15.46,18165.0,,,,,,,,,,
20/05/19,16.31,18685.0,,,,,,,,,,
21/05/19,15.86,17765.0,,,,,,,,,,
21/05/19,16.22,17800.0,,,,,,,,,,
21/05/19,14.79,17185.0,,,,,,,,,,
21/05/19,14.95,17305.0,,,,,,,,,,
22/05/19,15.06,17375.0,,,,,,,,,,
22/05/19,15.44,17445.05,,,,,,,,,,
22/05/19,14.42,16760.0,,,,,,,,,,
22/05/19,14.75,16995.0,,,,,,,,,,
23/05/19,15.93,17990.0,,,,,,,,,,
23/05/19,18.05,19145.05,,,,,,,,,,
23/05/19,15.28,17975.0,,,,,,,,,,
23/05/19,16.92,18675.0,,,,,,,,,,
24/05/19,16.34,17900.0,,,,,,,,,,
24/05/19,16.52,18490.0,,,,,,,,,,
24/05/19,15.52,17619.95,,,,,,,,,,
24/05/19,15.85,18120.0,,,,,,,,,,
28/05/19,16.55,17895.0,,,,,,,,,,
28/05/19,17.7,18914.0,,,,,,,,,,
28/05/19,15.9,17485.0,,,,,,,,,,
28/05/19,17.5,18910.0,,,,,,,,,,
29/05/19,18.55,19520.0,,,,,,,,,,
29/05/19,19.04,19995.0,,,,,,,0.0,,,
29/05/19,17.62,18990.0,,,,,,,,,,
29/05/19,17.9,19405.0,,,,,,,,,,
30/05/19,17.47,18815.0,,,,,,,,,,
30/05/19,18.11,19515.0,,,,,,,,,,
30/05/19,16.72,18505.0,,,,,,,,,,
30/05/19,17.3,18905.0,,,,,,,,,,
31/05/19,19.05,20310.0,,,,,,,0.0,,,
31/05/19,19.72,20485.0,,,,,,,0.0,,,
31/05/19,18.01,19535.0,,,,,,,,,,
31/05/19,18.71,20070.0,,,,,,,,,,
03/06/19,19.41,19970.0,,,,,,,0.0,,,
03/06/19,19.75,21010.0,,,,,,,0.0,,,
03/06/19,18.16,19440.05,,,,,,,,,,
03/06/19,18.86,20280.0,,,,,,,,,,
04/06/19,18.74,19450.0,,,,,,,,,,
04/06/19,18.74,19845.0,,,,,,,,,,
04/06/19,16.97,18625.0,,,,,,,,,,
04/06/19,16.97,18690.0,,,,,,,,,,
05/06/19,17.06,18415.0,,,,,,,,,,
05/06/19,17.49,18940.0,,,,,,,,,,
05/06/19,16.04,17970.0,,,,,,,,,,
05/06/19,16.09,18065.0,,,,,,,,,,
06/06/19,16.25,17940.0,,,,,,,,,,
06/06/19,16.54,18185.0,,,,,,,,,,
06/06/19,15.36,17440.0,,,,,,,,,,
06/06/19,15.93,17545.0,,,,,,,,,,
07/06/19,15.65,17440.0,,,,,,,,,,
07/06/19,16.44,17814.5,,,,,,,,,,
07/06/19,15.33,17285.0,,,,,,,,,,
07/06/19,16.3,17715.0,,,,,,,,,,
10/06/19,16.3,17375.0,,,,,,,,,,
10/06/19,16.47,17875.0,,,,,,,,,,
10/06/19,15.84,17295.0,,,,,,,,,,
10/06/19,15.94,17490.0,,,,,,,,,,
11/06/19,15.84,17060.0,,,,,,,,,,
11/06/19,16.7,17940.0,,,,,,,,,,
11/06/19,15.5,17005.0,,,,,,,,,,
11/06/19,15.99,17530.0,,,,,,,,,,
12/06/19,16.26,17770.0,,,,,,,,,,
12/06/19,16.43,17945.0,,,,,,,,,,
12/06/19,15.78,17350.0,,,,,,,,,,
12/06/19,15.91,17415.0,,,,,,,,,,
13/06/19,16.16,17150.0,,,,,,,,,,
13/06/19,16.21,17560.0,,,,,,,,,,
13/06/19,15.61,17015.0,,,,,,,,,,
13/06/19,15.82,17280.0,,,,,,,,,,
14/06/19,16.0,17455.0,,,,,,,,,,
14/06/19,16.4,17700.0,,,,,,,,,,
14/06/19,15.21,16975.0,,,,,,,,,,
14/06/19,15.28,17040.0,,,,,,,,,,
17/06/19,15.65,16990.0,,,,,,,,,,
17/06/19,15.76,17055.0,,,,,,,,,,
17/06/19,15.24,16615.75,,,,,,,,,,
17/06/19,15.35,16750.0,,,,,,,,,,
18/06/19,14.89,16370.0,,,,,,,,,,
18/06/19,15.54,16685.0,,,,,,,,,,
18/06/19,14.62,16105.0,,,,,,,,,,
18/06/19,15.15,16555.0,,,,,,,,,,
19/06/19,15.05,16330.0,,,,,,,,,,
19/06/19,15.71,16625.0,,,,,,,,,,
19/06/19,14.15,15665.0,,,,,,,,,,
19/06/19,14.33,15680.0,,,,,,,,,,
20/06/19,14.04,15285.0,,,,,,,,,,
20/06/19,16.03,16500.0,,,,,,,,,,
20/06/19,13.19,15115.0,,,,,,,,,,
20/06/19,14.75,15815.0,,,,,,,,,,
21/06/19,14.74,15990.0,,,,,,,,,,
21/06/19,15.48,16440.0,,,,,,,,,,
21/06/19,14.42,15675.75,,,,,,,,,,
21/06/19,15.4,16325.0,,,,,,,,,,
24/06/19,15.46,16105.0,,,,,,,,,,
24/06/19,15.56,16250.0,,,,,,,,,,
24/06/19,15.23,15910.0,,,,,,,,,,
24/06/19,15.26,16065.0,,,,,,,,,,
25/06/19,15.43,16130.0,,,,,,,,,,
25/06/19,16.68,16845.0,,,,,,,,,,
25/06/19,15.1,16120.0,,,,,,,,,,
25/06/19,16.28,16735.0,,,,,,,,,,
26/06/19,16.1,16250.0,,,,,,,,,,
26/06/19,16.6,16720.0,,,,,,,,,,
26/06/19,15.47,16115.0,,,,,,,,,,
26/06/19,16.21,16495.0,,,,,,,,,,
27/06/19,15.66,16325.0,,,,,,,,,,
27/06/19,16.4,16490.0,,,,,,,,,,
27/06/19,15.66,15940.0,,,,,,,,,,
27/06/19,15.82,16095.0,,,,,,,,,,
28/06/19,15.7,15885.0,,,,,,,,,,
28/06/19,16.13,16027.2,,,,,,,,,,
28/06/19,15.08,15630.0,,,,,,,,,,
28/06/19,15.08,15745.0,,,,,,,,,,
01/07/19,13.85,14460.0,,,,,,,,,,
01/07/19,14.64,14915.0,,,,,,,,,,
01/07/19,13.8,14350.0,,,,,,,,,,
01/07/19,14.06,14455.0,,,,,,,,,,
02/07/19,14.16,14465.0,,,,,,,,,,
02/07/19,14.3,14505.0,,,,,,,,,,
02/07/19,12.9,13615.0,,,,,,,,,,
02/07/19,12.93,13650.0,,,,,,,,,,
03/07/19,13.18,13715.0,,,,,,,,,,
03/07/19,13.19,13845.0,,,,,,,,,,
03/07/19,12.56,13460.0,,,,,,,,,,
